fpr,tpr_RF,tpr_ET,tpr_GBDT,tpr_DT,tpr_Voting
0.12,0.7239583333333334,0.7178819444444445,0.6814236111111112,0.6224690152391975,0.7430555555555557
0.121,0.7239583333333334,0.7178819444444445,0.6814236111111112,0.6233555893132716,0.7430555555555557
0.122,0.7239583333333334,0.7196180555555555,0.6814236111111112,0.6242421633873457,0.7473958333333334
0.123,0.7256944444444445,0.7222222222222223,0.6822916666666666,0.625083984375,0.7482638888888888
0.124,0.7265625,0.7230902777777778,0.6840277777777777,0.625896484375,0.75
0.125,0.7282986111111112,0.7256944444444445,0.6866319444444445,0.6267089843750001,0.7508680555555557
0.126,0.7282986111111112,0.7256944444444445,0.6866319444444445,0.627521484375,0.7508680555555557
0.127,0.7282986111111112,0.7274305555555557,0.6875,0.628333984375,0.7543402777777778
0.128,0.7291666666666666,0.7291666666666666,0.6883680555555555,0.6288825954861111,0.756076388888889
0.129,0.7291666666666666,0.7291666666666666,0.6901041666666666,0.6290700954861111,0.7578125
0.13,0.7291666666666666,0.7291666666666666,0.6901041666666666,0.6296603732638889,0.7578125
0.131,0.7309027777777778,0.7291666666666666,0.6918402777777778,0.6302506510416667,0.7612847222222222
0.132,0.7332916666666667,0.7291666666666666,0.6918402777777778,0.6308613281250001,0.7612847222222222
0.133,0.7352430555555555,0.7291666666666666,0.6918402777777778,0.6315002170138889,0.7612847222222222
0.134,0.7352430555555555,0.7291666666666666,0.6918402777777778,0.6321691984953705,0.7612847222222222
0.135,0.7352430555555555,0.7309027777777778,0.6944444444444445,0.632838179976852,0.7621527777777777
0.136,0.7369791666666666,0.7335069444444445,0.6961805555555557,0.6335071614583333,0.765625
0.137,0.7395833333333334,0.7335069444444445,0.6979166666666666,0.6341761429398148,0.7690972222222222
0.138,0.7395833333333334,0.7335069444444445,0.6979166666666666,0.6348451244212963,0.7690972222222222
0.139,0.7395833333333334,0.7335069444444445,0.701388888888889,0.6355141059027778,0.7717013888888888
0.14,0.7404513888888888,0.7352430555555555,0.7022569444444445,0.6361830873842593,0.7734375
0.14100000000000001,0.7421875,0.7352430555555555,0.703125,0.6368520688657408,0.7786458333333334
0.14200000000000002,0.7422847222222222,0.7378472222222222,0.7065972222222222,0.6375210503472223,0.7786458333333334
0.14300000000000002,0.7436180555555555,0.7378472222222222,0.7065972222222222,0.6381900318287037,0.7786458333333334
0.14400000000000002,0.7444375000000001,0.7378472222222222,0.7118055555555555,0.6388590133101851,0.7821180555555555
0.145,0.7456597222222222,0.7404513888888888,0.712673611111111,0.6395279947916667,0.7847222222222222
0.146,0.7456597222222222,0.7413194444444443,0.71875,0.6401969762731482,0.7847222222222222
0.147,0.7456597222222222,0.7413194444444443,0.71875,0.6408659577546296,0.7847222222222222
0.148,0.7456597222222222,0.7430555555555555,0.7222222222222223,0.6415349392361112,0.7855902777777777
0.149,0.7473958333333334,0.743923611111111,0.7230902777777778,0.6422039207175926,0.7855902777777777
0.15,0.7482638888888888,0.7465277777777777,0.7230902777777778,0.6428729021990741,0.7855902777777777
0.151,0.7482638888888888,0.7465277777777777,0.7230902777777778,0.6435418836805555,0.7855902777777777
0.152,0.7482638888888888,0.7465277777777777,0.7256944444444443,0.6442108651620371,0.7873263888888888
0.153,0.7504375,0.7526041666666666,0.7256944444444443,0.6451441695601852,0.7881944444444443
0.154,0.751736111111111,0.7560763888888888,0.7265625,0.6462159288194445,0.7881944444444443
0.155,0.751736111111111,0.7569444444444445,0.7265625,0.6472876880787037,0.7881944444444443
0.156,0.751736111111111,0.7569444444444445,0.7265625,0.6483594473379629,0.7881944444444443
0.157,0.7539722222222222,0.7569444444444445,0.7300347222222223,0.6497129526289682,0.7890625
0.158,0.754638888888889,0.7569444444444445,0.7300347222222223,0.6511603732638889,0.7907986111111112
0.159,0.7578125,0.7578125,0.7309027777777778,0.6526077938988096,0.7925347222222223
0.16,0.7578125,0.7578125,0.7309027777777778,0.6540552145337301,0.7925347222222223
0.161,0.759548611111111,0.7621527777777777,0.7335069444444445,0.6551276351686508,0.7934027777777778
0.162,0.7612847222222222,0.7647569444444443,0.7413194444444445,0.6571569271486006,0.7934027777777778
0.163,0.7630208333333334,0.7673611111111112,0.7413194444444445,0.6600546401811821,0.7942708333333334
0.164,0.7630208333333334,0.7673611111111112,0.7413194444444445,0.6629523532137637,0.7942708333333334
0.165,0.7638888888888888,0.7673611111111112,0.7421875,0.665850066246345,0.7942708333333334
0.166,0.7647569444444443,0.7699652777777778,0.7439236111111112,0.6695798725328946,0.7951388888888888
0.167,0.7649791666666667,0.7734375,0.7447916666666666,0.673787109375,0.7951388888888888
0.168,0.7673611111111112,0.7743055555555555,0.7447916666666666,0.6779943462171053,0.7960069444444443
0.169,0.7673611111111112,0.7743055555555555,0.7447916666666666,0.6822015830592106,0.7960069444444443
0.17,0.770451388888889,0.7760416666666666,0.7456597222222222,0.6864088199013159,0.7960069444444443
0.171,0.7708333333333334,0.7777777777777778,0.7465277777777777,0.6897144363730506,0.798611111111111
0.17200000000000001,0.771701388888889,0.7777777777777778,0.7473958333333334,0.6918105621040449,0.8003472222222222
0.17300000000000001,0.771701388888889,0.7777777777777778,0.7473958333333334,0.6939066878350392,0.8003472222222222
0.17400000000000002,0.7743055555555557,0.7795138888888888,0.75,0.6960028135660332,0.8003472222222222
0.17500000000000002,0.7795138888888888,0.7795138888888888,0.7508680555555557,0.6980989392970273,0.8012152777777777
0.176,0.7803819444444443,0.78125,0.7526041666666666,0.7001950650280214,0.8020833333333334
0.177,0.7803819444444443,0.78125,0.7526041666666666,0.7022911907590155,0.8020833333333334
0.178,0.78125,0.7847222222222222,0.7526041666666666,0.7043873164900097,0.8038194444444443
0.179,0.7838541666666666,0.7855902777777778,0.7543402777777778,0.7064834422210039,0.8072916666666666
0.18,0.7855902777777777,0.7864583333333334,0.7552083333333334,0.7085795679519981,0.8081597222222223
0.181,0.7855902777777777,0.787326388888889,0.7552083333333334,0.7106756936829922,0.8098958333333334
0.182,0.7855902777777777,0.787326388888889,0.7552083333333334,0.7127718194139864,0.8098958333333334
0.183,0.7873263888888888,0.7899305555555557,0.7578125,0.7148679451449805,0.8116319444444445
0.184,0.7873263888888888,0.7934027777777777,0.7586805555555557,0.7169640708759747,0.8125
0.185,0.7891319444444443,0.7942708333333334,0.7621527777777778,0.7190601966069687,0.8125
0.186,0.7897986111111112,0.7942708333333334,0.7621527777777778,0.7211563223379631,0.8125
0.187,0.7907986111111112,0.7942708333333334,0.7621527777777778,0.7256314380787036,0.8125
0.188,0.7916666666666666,0.796875,0.765625,0.7263645729993385,0.8133680555555557
0.189,0.7916666666666666,0.7977430555555555,0.7673611111111112,0.7270977079199735,0.8133680555555557
0.19,0.7916666666666666,0.7977430555555555,0.7673611111111112,0.7278308428406084,0.8133680555555557
0.191,0.7925347222222222,0.798611111111111,0.7690972222222223,0.7285639777612434,0.8142361111111112
0.192,0.7942708333333334,0.7994791666666666,0.7717013888888888,0.7292971126818784,0.8151041666666666
0.193,0.7942708333333334,0.7994791666666666,0.7717013888888888,0.7300302476025132,0.8151041666666666
0.194,0.7942708333333334,0.7994791666666666,0.7717013888888888,0.7307633825231482,0.8151041666666666
0.195,0.7942708333333334,0.8012152777777778,0.7725694444444443,0.7309467489252645,0.8159722222222222
0.196,0.7942708333333334,0.8029513888888888,0.7760416666666666,0.731124328290344,0.8159722222222222
0.197,0.7951388888888888,0.8029513888888888,0.7803819444444443,0.7312457010582011,0.8168402777777777
0.198,0.7951388888888888,0.8055555555555555,0.7821180555555555,0.7312774470899471,0.8177083333333334
0.199,0.7951388888888888,0.8055555555555555,0.7821180555555555,0.7313091931216932,0.8177083333333334
0.2,0.7960069444444445,0.810763888888889,0.7864583333333334,0.7313409391534392,0.818576388888889
0.201,0.8003472222222222,0.8116319444444445,0.7881944444444445,0.7313726851851851,0.8194444444444445
0.202,0.8012152777777777,0.8116319444444445,0.7907986111111112,0.7314044312169311,0.8194444444444445
0.203,0.8012152777777777,0.8116319444444445,0.7907986111111112,0.7314361772486772,0.8194444444444445
0.20400000000000001,0.8029513888888888,0.8125,0.7907986111111112,0.7314679232804232,0.8211805555555555
0.20500000000000002,0.8046875,0.8125,0.7925347222222223,0.7315951554232804,0.8211805555555555
0.20600000000000002,0.8046875,0.8151041666666666,0.7925347222222223,0.731793568121693,0.8211805555555555
0.20700000000000002,0.8046875,0.8151041666666666,0.7925347222222223,0.7319919808201057,0.8211805555555555
0.20800000000000002,0.8077152777777777,0.8151041666666666,0.7925347222222223,0.7321903935185184,0.8211805555555555
0.209,0.8081597222222222,0.8151041666666666,0.7934027777777778,0.7323888062169311,0.8229166666666666
0.21,0.8081597222222222,0.8159722222222222,0.7934027777777778,0.7325872189153438,0.8237847222222223
0.211,0.8090277777777777,0.818576388888889,0.796875,0.7327856316137566,0.8237847222222223
0.212,0.8090277777777777,0.818576388888889,0.796875,0.7329840443121692,0.8237847222222223
0.213,0.8090277777777777,0.818576388888889,0.796875,0.7331824570105819,0.8246527777777778
0.214,0.8090277777777777,0.8194444444444445,0.7994791666666666,0.7334113433590875,0.8246527777777778
0.215,0.8099999999999999,0.8211805555555557,0.8046875,0.7337153065213392,0.8272569444444445
0.216,0.8106666666666666,0.8211805555555557,0.8046875,0.7342302071835908,0.8272569444444445
0.217,0.8116319444444445,0.8255208333333334,0.8055555555555557,0.7347451078458426,0.828125
0.218,0.8116319444444445,0.8263888888888888,0.8055555555555557,0.735260008508094,0.8289930555555555
0.219,0.8152708333333333,0.8263888888888888,0.8055555555555557,0.7357749091703458,0.8298611111111112
0.22,0.8159375,0.8263888888888888,0.8055555555555557,0.7362898098325975,0.8298611111111112
0.221,0.8159722222222222,0.8272569444444443,0.8072916666666666,0.7368047104948491,0.8298611111111112
0.222,0.8159722222222222,0.8289930555555555,0.8081597222222222,0.7373196111571008,0.8307291666666666
0.223,0.8177083333333334,0.8289930555555555,0.8081597222222222,0.7378345118193524,0.8307291666666666
0.224,0.818576388888889,0.8298611111111112,0.8081597222222222,0.7383494124816042,0.8315972222222223
0.225,0.818576388888889,0.8298611111111112,0.8081597222222222,0.7388643131438557,0.8315972222222223
0.226,0.818576388888889,0.8298611111111112,0.8107638888888888,0.7395859790390823,0.8315972222222223
0.227,0.818576388888889,0.8333333333333334,0.8107638888888888,0.7403804495938071,0.834201388888889
0.228,0.818576388888889,0.8368055555555555,0.8125,0.7411749201485319,0.834201388888889
0.229,0.818576388888889,0.8368055555555555,0.8125,0.7419693907032566,0.834201388888889
0.23,0.818576388888889,0.8368055555555555,0.8133680555555555,0.7427638612579814,0.8350694444444445
0.231,0.818576388888889,0.8368055555555555,0.8133680555555555,0.7435583318127063,0.8350694444444445
0.232,0.8258263888888889,0.8368055555555555,0.8133680555555555,0.744352802367431,0.8350694444444445
0.233,0.8271597222222223,0.8368055555555555,0.8133680555555555,0.7451472729221558,0.8350694444444445
0.234,0.828125,0.8368055555555555,0.8133680555555555,0.7459417434768806,0.8359375
0.23500000000000001,0.829861111111111,0.8376736111111112,0.8142361111111112,0.7467362140316053,0.8359375
0.23600000000000002,0.829861111111111,0.8385416666666666,0.8168402777777778,0.7473961359752189,0.837673611111111
0.23700000000000002,0.8307291666666666,0.8385416666666666,0.8168402777777778,0.747773939863277,0.837673611111111
0.23800000000000002,0.8307291666666666,0.8385416666666666,0.8168402777777778,0.7481517437513352,0.837673611111111
0.23900000000000002,0.8307291666666666,0.8394097222222223,0.8168402777777778,0.7485295476393933,0.837673611111111
0.24,0.8333333333333334,0.8394097222222223,0.8185763888888888,0.7489073515274515,0.8402777777777778
0.241,0.8359375,0.8411458333333334,0.8185763888888888,0.7492851554155094,0.8402777777777778
0.242,0.8359375,0.8411458333333334,0.8185763888888888,0.7496629593035676,0.8402777777777778
0.243,0.8359375,0.8411458333333334,0.8211805555555557,0.7500407631916257,0.8402777777777778
0.244,0.8368055555555555,0.8420138888888888,0.8211805555555557,0.7504185670796839,0.8402777777777778
0.245,0.8368055555555555,0.8428819444444445,0.8211805555555557,0.750796370967742,0.8411458333333334
0.246,0.8368055555555555,0.8428819444444445,0.8211805555555557,0.7511741748558,0.8411458333333334
0.247,0.8368055555555555,0.8428819444444445,0.8211805555555557,0.7515519787438582,0.8420138888888888
0.248,0.8368055555555555,0.8428819444444445,0.8229166666666666,0.7519297826319162,0.8420138888888888
0.249,0.8368055555555555,0.8428819444444445,0.8229166666666666,0.7523075865199743,0.8428819444444443
0.25,0.837673611111111,0.8428819444444445,0.8229166666666666,0.7526853904080325,0.84375
0.251,0.837673611111111,0.8428819444444445,0.8229166666666666,0.7530631942960905,0.84375
0.252,0.837673611111111,0.8428819444444445,0.8237847222222222,0.7534879305512985,0.84375
0.253,0.8385416666666666,0.84375,0.8237847222222222,0.7539329808161681,0.84375
0.254,0.8385416666666666,0.8446180555555557,0.8255208333333334,0.7543780310810378,0.84375
0.255,0.8385416666666666,0.8446180555555557,0.8255208333333334,0.7548230813459075,0.84375
0.256,0.8385416666666666,0.8446180555555557,0.8255208333333334,0.7552681316107773,0.84375
0.257,0.8397361111111111,0.8454861111111112,0.8255208333333334,0.755713181875647,0.84375
0.258,0.8411458333333334,0.8454861111111112,0.8255208333333334,0.7561582321405167,0.84375
0.259,0.8411458333333334,0.8454861111111112,0.8255208333333334,0.7566032824053863,0.84375
0.26,0.8420138888888888,0.8472222222222223,0.826388888888889,0.7570483326702561,0.8446180555555555
0.261,0.8420138888888888,0.8472222222222223,0.828125,0.7574933829351257,0.8463541666666666
0.262,0.8472222222222223,0.8480902777777778,0.828125,0.7579384331999955,0.8489583333333334
0.263,0.8472222222222223,0.8480902777777778,0.828125,0.7583834834648652,0.8489583333333334
0.264,0.8484166666666667,0.8480902777777778,0.8298611111111112,0.7588285337297349,0.8489583333333334
0.265,0.8496180555555556,0.8480902777777778,0.8307291666666666,0.7592735839946047,0.8489583333333334
0.266,0.8526805555555557,0.8489583333333334,0.8342013888888888,0.7598221288831302,0.8489583333333334
0.267,0.8533472222222223,0.849826388888889,0.8350694444444445,0.7605431648110823,0.8489583333333334
0.268,0.854013888888889,0.849826388888889,0.8350694444444445,0.7612642007390344,0.8489583333333334
0.269,0.8567708333333334,0.849826388888889,0.8359375,0.7619852366669866,0.8515625
0.27,0.857638888888889,0.8506944444444445,0.8368055555555555,0.7627062725949387,0.8515625
0.271,0.857638888888889,0.8506944444444445,0.8385416666666666,0.7634273085228909,0.8524305555555555
0.272,0.857638888888889,0.8506944444444445,0.8385416666666666,0.764148344450843,0.8524305555555555
0.273,0.857638888888889,0.8506944444444445,0.8385416666666666,0.7648693803787951,0.8524305555555555
0.274,0.857638888888889,0.8515625,0.8394097222222222,0.768836160034346,0.8524305555555555
0.275,0.857638888888889,0.8515625,0.8394097222222222,0.7691545675274115,0.8524305555555555
0.276,0.857638888888889,0.8515625,0.8394097222222222,0.7694729750204772,0.8524305555555555
0.277,0.8585069444444445,0.8515625,0.8428819444444445,0.7697913825135428,0.853298611111111
0.278,0.8602430555555555,0.853298611111111,0.8428819444444445,0.7701097900066084,0.853298611111111
0.279,0.8602430555555555,0.8550347222222222,0.8428819444444445,0.770428197499674,0.8541666666666666
0.28,0.8602430555555555,0.8567708333333334,0.8428819444444445,0.7707466049927397,0.8567708333333334
0.281,0.8602430555555555,0.8567708333333334,0.8428819444444445,0.7710650124858054,0.8567708333333334
0.28200000000000003,0.8619791666666666,0.8567708333333334,0.8428819444444445,0.7713834199788709,0.8567708333333334
0.28300000000000003,0.8619791666666666,0.8567708333333334,0.8463541666666666,0.7717018274719365,0.8585069444444445
0.28400000000000003,0.8619791666666666,0.8567708333333334,0.8472222222222222,0.7720202349650022,0.859375
0.28500000000000003,0.8619791666666666,0.8567708333333334,0.8472222222222222,0.7723386424580679,0.859375
0.28600000000000003,0.8619791666666666,0.857638888888889,0.8480902777777777,0.7726570499511336,0.8602430555555555
0.28700000000000003,0.8645833333333334,0.857638888888889,0.8489583333333334,0.7729754574441992,0.8619791666666666
0.28800000000000003,0.8647430555555555,0.857638888888889,0.8506944444444445,0.7732938649372647,0.8628472222222222
0.289,0.8654097222222221,0.857638888888889,0.8506944444444445,0.7736122724303304,0.8628472222222222
0.29,0.8663194444444445,0.857638888888889,0.8506944444444445,0.7739306799233961,0.8628472222222222
0.291,0.8671875,0.8585069444444445,0.8506944444444445,0.7742490874164618,0.8654513888888888
