fpr,tpr_RF,tpr_ET,tpr_GBDT,tpr_DT,tpr_Voting
0.07,0.6744791666666666,0.6866319444444445,0.6666666666666666,0.43005257936507935,0.6675347222222223
0.07100000000000001,0.6744791666666666,0.6909722222222222,0.6727430555555555,0.4340683531746032,0.6692708333333334
0.07200000000000001,0.677951388888889,0.6918402777777777,0.6736111111111112,0.43798740079365084,0.6727430555555555
0.073,0.6866319444444445,0.6935763888888888,0.6770833333333334,0.4419064484126984,0.6779513888888888
0.074,0.6866319444444445,0.6935763888888888,0.6770833333333334,0.44582549603174604,0.6779513888888888
0.075,0.6883680555555557,0.6961805555555555,0.681423611111111,0.44974454365079364,0.6796875
0.076,0.6918402777777778,0.6979166666666666,0.6831597222222222,0.45326428571428573,0.6831597222222222
0.077,0.6987847222222222,0.7065972222222222,0.6848958333333334,0.45635,0.6961805555555555
0.078,0.6987847222222222,0.7065972222222222,0.6848958333333334,0.45943571428571434,0.6961805555555555
0.079,0.7013888888888888,0.7100694444444443,0.6848958333333334,0.4625214285714286,0.7039930555555555
0.08,0.7039930555555557,0.7135416666666666,0.689236111111111,0.4656071428571429,0.7065972222222222
0.081,0.7048611111111112,0.7178819444444445,0.6927083333333334,0.4686928571428572,0.7065972222222222
0.082,0.7048611111111112,0.7178819444444445,0.6927083333333334,0.47177857142857144,0.7065972222222222
0.083,0.7057291666666666,0.720486111111111,0.6961805555555555,0.47486428571428574,0.7074652777777777
0.084,0.7100694444444443,0.7230902777777777,0.7005208333333334,0.47795000000000004,0.7135416666666666
0.085,0.7109375,0.7265625,0.703125,0.4810357142857143,0.7161458333333334
0.08600000000000001,0.7126736111111112,0.7291666666666666,0.7048611111111112,0.4841214285714286,0.7204861111111112
0.08700000000000001,0.7126736111111112,0.7291666666666666,0.7048611111111112,0.4872071428571429,0.7204861111111112
0.088,0.7144097222222222,0.732638888888889,0.7083333333333334,0.49029285714285714,0.7213541666666666
0.089,0.7170138888888888,0.7387152777777777,0.7118055555555555,0.493465873015873,0.7248263888888888
0.09,0.7170138888888888,0.740451388888889,0.7135416666666666,0.49674206349206357,0.7282986111111112
0.091,0.7170138888888888,0.740451388888889,0.7135416666666666,0.500018253968254,0.7282986111111112
0.092,0.7178819444444443,0.7421875,0.7144097222222222,0.503847619047619,0.7291666666666666
0.093,0.7204861111111112,0.7439236111111112,0.7144097222222222,0.5081242063492063,0.7291666666666666
0.094,0.724826388888889,0.7465277777777777,0.7178819444444445,0.5111146825396825,0.7291666666666666
0.095,0.724826388888889,0.7465277777777777,0.7178819444444445,0.5141051587301587,0.7291666666666666
0.096,0.7291666666666666,0.7473958333333334,0.7196180555555555,0.5170956349206349,0.7352430555555555
0.097,0.7317708333333334,0.7526041666666666,0.7213541666666666,0.5200861111111111,0.7369791666666666
0.098,0.7326388888888888,0.7560763888888888,0.7230902777777778,0.523132434640523,0.7387152777777777
0.099,0.7335069444444445,0.759548611111111,0.7230902777777778,0.526240931372549,0.7395833333333334
0.1,0.7335069444444445,0.759548611111111,0.7230902777777778,0.5283272058823529,0.7395833333333334
0.101,0.7378472222222222,0.7604166666666666,0.7265625,0.5328787581699347,0.7482638888888888
0.10200000000000001,0.7387152777777778,0.7621527777777778,0.7309027777777778,0.5382983660130719,0.7491319444444443
0.10300000000000001,0.7387152777777778,0.7630208333333334,0.7326388888888888,0.5437179738562091,0.7534722222222222
0.10400000000000001,0.7387152777777778,0.7630208333333334,0.7326388888888888,0.5491375816993465,0.7534722222222222
0.105,0.7439236111111112,0.7638888888888888,0.7335069444444445,0.5540363562091503,0.7569444444444445
0.106,0.7543402777777778,0.7682291666666666,0.7335069444444445,0.5567267973856209,0.7569444444444445
0.107,0.7552083333333334,0.7699652777777777,0.7369791666666666,0.5584797385620915,0.7586805555555555
0.108,0.7552083333333334,0.7699652777777777,0.7369791666666666,0.5602326797385621,0.7586805555555555
0.109,0.759548611111111,0.7725694444444445,0.7387152777777777,0.5619856209150327,0.7586805555555555
0.11,0.759548611111111,0.7725694444444445,0.7421875,0.5637385620915033,0.759548611111111
0.111,0.7604166666666666,0.7734375,0.7421875,0.5654915032679738,0.7604166666666666
0.112,0.7647569444444445,0.7743055555555555,0.7447916666666666,0.5672444444444444,0.7664930555555555
0.113,0.7647569444444445,0.7743055555555555,0.7447916666666666,0.5689973856209151,0.7664930555555555
0.114,0.7664930555555555,0.775173611111111,0.7447916666666666,0.5707503267973856,0.767361111111111
0.115,0.7690972222222222,0.7795138888888888,0.7456597222222222,0.5719477124183007,0.7743055555555557
0.116,0.7717013888888888,0.7795138888888888,0.7482638888888888,0.5725964869281045,0.7743055555555557
0.117,0.7717013888888888,0.7795138888888888,0.7482638888888888,0.5750160947712418,0.7743055555555557
0.11800000000000001,0.7743055555555557,0.7803819444444445,0.7491319444444443,0.5844492442810457,0.7769097222222222
0.11900000000000001,0.7769097222222223,0.782986111111111,0.7491319444444443,0.5858855187908496,0.78125
0.12,0.7786458333333334,0.7855902777777777,0.7491319444444443,0.5872482638888888,0.782986111111111
0.121,0.7786458333333334,0.7855902777777777,0.7491319444444443,0.5883315972222222,0.782986111111111
0.122,0.779513888888889,0.7864583333333334,0.751736111111111,0.5894149305555555,0.782986111111111
0.123,0.779513888888889,0.7864583333333334,0.7526041666666666,0.5904982638888888,0.7847222222222222
0.124,0.7803819444444445,0.7899305555555557,0.7543402777777777,0.5915815972222221,0.7864583333333334
0.125,0.78125,0.7907986111111112,0.7560763888888888,0.5926649305555555,0.7864583333333334
0.126,0.78125,0.7907986111111112,0.7560763888888888,0.5941186342592593,0.7864583333333334
0.127,0.7838541666666666,0.7916666666666666,0.7612847222222223,0.5955723379629629,0.7864583333333334
0.128,0.7855902777777778,0.7916666666666666,0.7621527777777778,0.6063611111111114,0.7873263888888888
0.129,0.7873263888888888,0.7934027777777778,0.7630208333333334,0.6291064814814815,0.7890625
0.13,0.7873263888888888,0.7934027777777778,0.7630208333333334,0.629699074074074,0.7890625
0.131,0.7881944444444443,0.7934027777777778,0.7638888888888888,0.6302916666666667,0.7907986111111112
0.132,0.7916666666666666,0.7934027777777778,0.7682291666666666,0.6308842592592593,0.7934027777777778
0.133,0.7934027777777778,0.7951388888888888,0.7708333333333334,0.6314768518518519,0.7942708333333334
0.134,0.7934027777777778,0.7951388888888888,0.7708333333333334,0.6320694444444445,0.7942708333333334
0.135,0.7942708333333334,0.796875,0.771701388888889,0.6326620370370369,0.7977430555555555
0.136,0.7942708333333334,0.7986111111111112,0.7760416666666666,0.6332546296296296,0.7994791666666666
0.137,0.7960069444444445,0.7994791666666666,0.7769097222222223,0.6338472222222222,0.7994791666666666
0.138,0.7960069444444445,0.7994791666666666,0.7769097222222223,0.6344398148148148,0.7994791666666666
0.139,0.796875,0.8012152777777778,0.7829861111111112,0.6350324074074075,0.7994791666666666
0.14,0.798611111111111,0.8055555555555557,0.7829861111111112,0.635625,0.8020833333333334
0.14100000000000001,0.8003472222222222,0.8064236111111112,0.7855902777777778,0.6363842592592593,0.8055555555555555
0.14200000000000002,0.8038194444444445,0.8090277777777778,0.787326388888889,0.6373726851851852,0.8055555555555555
0.14300000000000002,0.8038194444444445,0.8090277777777778,0.787326388888889,0.6377430555555555,0.8055555555555555
0.14400000000000002,0.8038194444444445,0.8090277777777778,0.7881944444444445,0.6381134259259259,0.806423611111111
0.145,0.8046875,0.8090277777777778,0.7916666666666666,0.6384837962962963,0.8072916666666666
0.146,0.8055555555555557,0.8168402777777778,0.7925347222222222,0.6388541666666666,0.8072916666666666
0.147,0.8055555555555557,0.8168402777777778,0.7925347222222222,0.639224537037037,0.8072916666666666
0.148,0.8064236111111112,0.8168402777777778,0.7934027777777778,0.6395949074074073,0.8081597222222222
0.149,0.8072916666666666,0.8194444444444445,0.7986111111111112,0.6399652777777778,0.8098958333333334
0.15,0.8072916666666666,0.8194444444444445,0.7994791666666666,0.6403356481481481,0.8116319444444445
0.151,0.8072916666666666,0.8194444444444445,0.7994791666666666,0.6407060185185185,0.8116319444444445
0.152,0.8072916666666666,0.8220486111111112,0.8038194444444443,0.641651388888889,0.8116319444444445
0.153,0.8090277777777778,0.8246527777777778,0.8046875,0.6426217592592592,0.8125
0.154,0.8090277777777778,0.8255208333333334,0.8072916666666666,0.6435921296296296,0.814236111111111
0.155,0.8090277777777778,0.8272569444444443,0.8098958333333334,0.6445625,0.814236111111111
0.156,0.8090277777777778,0.8272569444444443,0.8098958333333334,0.6455328703703703,0.814236111111111
0.157,0.8116319444444445,0.8315972222222222,0.8107638888888888,0.6465032407407407,0.8151041666666666
0.158,0.8133680555555557,0.8315972222222222,0.8133680555555557,0.6474736111111111,0.818576388888889
0.159,0.8159722222222222,0.8324652777777778,0.8142361111111112,0.6484439814814814,0.8194444444444445
0.16,0.8159722222222222,0.8324652777777778,0.8142361111111112,0.6494143518518519,0.8194444444444445
0.161,0.8194444444444445,0.8324652777777778,0.8159722222222223,0.6528847222222222,0.8203125
0.162,0.8203125,0.8324652777777778,0.8177083333333334,0.6975472222222222,0.8229166666666666
0.163,0.8203125,0.8324652777777778,0.8185763888888888,0.6981472222222221,0.8229166666666666
0.164,0.8203125,0.8324652777777778,0.8185763888888888,0.6987472222222223,0.8229166666666666
0.165,0.822048611111111,0.8333333333333334,0.8220486111111112,0.6993472222222222,0.8255208333333334
0.166,0.822048611111111,0.8333333333333334,0.8229166666666666,0.6999472222222222,0.8272569444444445
0.167,0.8229166666666666,0.8333333333333334,0.8237847222222222,0.7005472222222222,0.8272569444444445
0.168,0.8263888888888888,0.834201388888889,0.8237847222222222,0.7012618055555556,0.828125
0.169,0.8263888888888888,0.834201388888889,0.8237847222222222,0.7055284722222224,0.828125
0.17,0.8263888888888888,0.8350694444444445,0.8237847222222222,0.7100111882716051,0.829861111111111
0.171,0.8263888888888888,0.8368055555555555,0.8246527777777777,0.7132929012345679,0.8307291666666666
0.17200000000000001,0.8263888888888888,0.8376736111111112,0.8255208333333334,0.7149725308641974,0.8342013888888888
0.17300000000000001,0.8263888888888888,0.8376736111111112,0.8255208333333334,0.7174688271604938,0.8342013888888888
0.17400000000000002,0.8272569444444445,0.8376736111111112,0.8263888888888888,0.7199651234567902,0.8342013888888888
0.17500000000000002,0.8289930555555557,0.8376736111111112,0.828125,0.7224614197530864,0.8350694444444443
0.176,0.8289930555555557,0.8385416666666666,0.829861111111111,0.7249577160493826,0.8350694444444443
0.177,0.8289930555555557,0.8385416666666666,0.829861111111111,0.727454012345679,0.8350694444444443
0.178,0.8289930555555557,0.8394097222222223,0.8324652777777778,0.7295912808641974,0.8376736111111112
0.179,0.8289930555555557,0.8394097222222223,0.8324652777777778,0.730985725308642,0.8402777777777778
0.18,0.8298611111111112,0.8394097222222223,0.8342013888888888,0.731934799382716,0.8402777777777778
0.181,0.8307291666666666,0.8411458333333334,0.8350694444444445,0.7328807870370371,0.842013888888889
0.182,0.8307291666666666,0.8411458333333334,0.8350694444444445,0.7335335648148148,0.842013888888889
0.183,0.8333333333333334,0.8420138888888888,0.8359375,0.7341863425925926,0.842013888888889
0.184,0.8342013888888888,0.8420138888888888,0.8368055555555557,0.7348391203703702,0.842013888888889
0.185,0.8350694444444443,0.8420138888888888,0.8368055555555557,0.7354918981481481,0.8428819444444445
0.186,0.8350694444444443,0.8420138888888888,0.8368055555555557,0.7361446759259259,0.8428819444444445
0.187,0.8359375,0.8420138888888888,0.8394097222222222,0.7364409722222223,0.8428819444444445
0.188,0.8359375,0.8420138888888888,0.8394097222222222,0.7366493055555555,0.84375
0.189,0.8359375,0.8420138888888888,0.8420138888888888,0.7368576388888889,0.8463541666666666
0.19,0.8359375,0.8420138888888888,0.8420138888888888,0.7370659722222223,0.8463541666666666
0.191,0.8368055555555557,0.8446180555555557,0.845486111111111,0.7372743055555556,0.8480902777777778
0.192,0.8368055555555557,0.8446180555555557,0.845486111111111,0.7376145833333334,0.8489583333333334
0.193,0.8368055555555557,0.8480902777777778,0.8463541666666666,0.7380451388888889,0.8489583333333334
0.194,0.8368055555555557,0.8480902777777778,0.8463541666666666,0.7384756944444444,0.8489583333333334
0.195,0.8394097222222223,0.8498263888888888,0.8463541666666666,0.73890625,0.8489583333333334
0.196,0.8402777777777778,0.8498263888888888,0.8463541666666666,0.7391840277777778,0.8489583333333334
0.197,0.8402777777777778,0.8506944444444443,0.8480902777777778,0.7393923611111112,0.8489583333333334
0.198,0.8402777777777778,0.8515625,0.8515625,0.7395995370370371,0.849826388888889
0.199,0.8402777777777778,0.8515625,0.8515625,0.7397939814814816,0.849826388888889
0.2,0.8411458333333334,0.8515625,0.8515625,0.739988425925926,0.8506944444444445
0.201,0.8428819444444445,0.8532986111111112,0.8524305555555555,0.7401828703703703,0.8506944444444445
0.202,0.84375,0.8550347222222222,0.853298611111111,0.7403773148148148,0.8506944444444445
0.203,0.84375,0.8550347222222222,0.853298611111111,0.7405717592592592,0.8506944444444445
0.20400000000000001,0.8446180555555555,0.8550347222222222,0.853298611111111,0.7407662037037038,0.8515625
0.20500000000000002,0.8446180555555555,0.8550347222222222,0.8541666666666666,0.7409606481481482,0.8524305555555555
0.20600000000000002,0.845486111111111,0.8559027777777777,0.8541666666666666,0.741222800925926,0.8524305555555555
0.20700000000000002,0.845486111111111,0.8559027777777777,0.8541666666666666,0.7416672453703703,0.8524305555555555
0.20800000000000002,0.8463541666666666,0.859375,0.8541666666666666,0.7421116898148149,0.8550347222222222
0.209,0.8472222222222222,0.8602430555555557,0.8550347222222222,0.7425561342592593,0.8550347222222222
0.21,0.8480902777777777,0.8611111111111112,0.8550347222222222,0.7430005787037036,0.8559027777777778
0.211,0.8498263888888888,0.8619791666666666,0.8550347222222222,0.7434450231481481,0.8559027777777778
0.212,0.8498263888888888,0.8619791666666666,0.8550347222222222,0.7438894675925926,0.8559027777777778
0.213,0.8506944444444445,0.8619791666666666,0.8567708333333334,0.744333912037037,0.8576388888888888
0.214,0.8532986111111112,0.8628472222222223,0.8576388888888888,0.7447783564814814,0.859375
0.215,0.8532986111111112,0.8628472222222223,0.8585069444444443,0.745222800925926,0.859375
0.216,0.8532986111111112,0.8628472222222223,0.8585069444444443,0.7456672453703703,0.859375
0.217,0.8541666666666666,0.8637152777777778,0.861111111111111,0.7461116898148147,0.859375
0.218,0.8559027777777778,0.8671875,0.8628472222222222,0.7465561342592593,0.859375
0.219,0.8559027777777778,0.8671875,0.8628472222222222,0.7470005787037036,0.8602430555555555
0.22,0.8559027777777778,0.8671875,0.8628472222222222,0.7474450231481482,0.8602430555555555
0.221,0.8576388888888888,0.8680555555555557,0.8637152777777777,0.7478894675925926,0.8602430555555555
0.222,0.8576388888888888,0.8680555555555557,0.8645833333333334,0.748333912037037,0.8645833333333334
0.223,0.8576388888888888,0.8697916666666666,0.8654513888888888,0.7487783564814815,0.8645833333333334
0.224,0.8576388888888888,0.8697916666666666,0.8663194444444445,0.749222800925926,0.8645833333333334
0.225,0.8576388888888888,0.8697916666666666,0.8663194444444445,0.7496672453703704,0.8645833333333334
0.226,0.859375,0.8697916666666666,0.8680555555555557,0.7501116898148149,0.8654513888888888
0.227,0.861111111111111,0.8697916666666666,0.8697916666666666,0.7504467592592592,0.8654513888888888
0.228,0.861111111111111,0.8706597222222222,0.8697916666666666,0.7506412037037037,0.8663194444444445
0.229,0.861111111111111,0.8706597222222222,0.8697916666666666,0.7508356481481481,0.8663194444444445
0.23,0.861111111111111,0.8706597222222222,0.8706597222222222,0.751423611111111,0.8671875
0.231,0.861111111111111,0.8715277777777777,0.8715277777777777,0.7520902777777777,0.868923611111111
0.232,0.8619791666666666,0.8732638888888888,0.8715277777777777,0.7527569444444445,0.8697916666666666
0.233,0.8619791666666666,0.8732638888888888,0.8715277777777777,0.7534236111111111,0.8697916666666666
0.234,0.8637152777777778,0.875,0.8741319444444443,0.7560542661361627,0.8697916666666666
0.23500000000000001,0.8663194444444445,0.8767361111111112,0.8741319444444443,0.7569667329796639,0.8715277777777777
0.23600000000000002,0.8680555555555557,0.8767361111111112,0.8758680555555557,0.7578791998231654,0.8723958333333334
0.23700000000000002,0.8680555555555557,0.8776041666666666,0.8758680555555557,0.7587916666666666,0.8723958333333334
0.23800000000000002,0.8680555555555557,0.8776041666666666,0.8758680555555557,0.759704133510168,0.8723958333333334
0.23900000000000002,0.8697916666666666,0.8784722222222223,0.8758680555555557,0.7606166003536693,0.875
0.24,0.8697916666666666,0.8784722222222223,0.8776041666666666,0.7615290671971705,0.8758680555555555
0.241,0.8723958333333334,0.8793402777777778,0.8776041666666666,0.7625179229295608,0.876736111111111
0.242,0.8723958333333334,0.8793402777777778,0.8776041666666666,0.7640970564397288,0.876736111111111
0.243,0.8723958333333334,0.8802083333333334,0.8784722222222222,0.7656761899498967,0.876736111111111
0.244,0.8723958333333334,0.8802083333333334,0.8793402777777777,0.7672553234600649,0.8776041666666666
0.245,0.8767361111111112,0.8828125,0.8802083333333334,0.7686955680813439,0.8776041666666666
0.246,0.8767361111111112,0.8828125,0.8802083333333334,0.7696080349248452,0.8776041666666666
0.247,0.8767361111111112,0.8845486111111112,0.8828125,0.7705205017683466,0.8784722222222222
0.248,0.8776041666666666,0.8871527777777777,0.8836805555555555,0.7714329686118478,0.8784722222222222
0.249,0.8776041666666666,0.8880208333333334,0.8854166666666666,0.7723454354553493,0.8784722222222222
0.25,0.8776041666666666,0.888888888888889,0.8854166666666666,0.7732579022988505,0.8793402777777777
0.251,0.8776041666666666,0.888888888888889,0.8854166666666666,0.7734831896551725,0.8793402777777777
0.252,0.8784722222222223,0.8897569444444445,0.8854166666666666,0.7737084770114943,0.8793402777777777
0.253,0.8802083333333334,0.8897569444444445,0.8880208333333334,0.773933764367816,0.8802083333333334
0.254,0.8802083333333334,0.890625,0.8880208333333334,0.7741590517241379,0.8802083333333334
0.255,0.8802083333333334,0.890625,0.8880208333333334,0.7743843390804598,0.8802083333333334
0.256,0.8828125,0.890625,0.8888888888888888,0.7746096264367816,0.8802083333333334
0.257,0.8836805555555555,0.8914930555555555,0.8888888888888888,0.7750097649835798,0.8802083333333334
0.258,0.8871527777777777,0.8932291666666666,0.8888888888888888,0.7755921951970444,0.8802083333333334
0.259,0.8871527777777777,0.8932291666666666,0.8888888888888888,0.776174625410509,0.8802083333333334
0.26,0.8871527777777777,0.8940972222222222,0.8888888888888888,0.7767570556239738,0.8802083333333334
0.261,0.8871527777777777,0.8949652777777778,0.8897569444444445,0.7773394858374384,0.8819444444444443
0.262,0.8897569444444443,0.8958333333333334,0.890625,0.7779219160509031,0.8819444444444443
0.263,0.8897569444444443,0.8958333333333334,0.890625,0.7785043462643678,0.8819444444444443
0.264,0.890625,0.8958333333333334,0.8932291666666666,0.7790867764778325,0.8819444444444443
0.265,0.8914930555555555,0.8958333333333334,0.8932291666666666,0.7796692066912971,0.8819444444444443
0.266,0.8914930555555555,0.8984375,0.8932291666666666,0.780251636904762,0.8836805555555555
0.267,0.892361111111111,0.8984375,0.8940972222222222,0.7808340671182267,0.8880208333333334
0.268,0.892361111111111,0.8984375,0.8940972222222222,0.7814164973316914,0.8880208333333334
0.269,0.892361111111111,0.8993055555555555,0.8940972222222222,0.781998927545156,0.8897569444444445
0.27,0.8940972222222222,0.8993055555555555,0.8958333333333334,0.7825813577586208,0.890625
0.271,0.8958333333333334,0.8993055555555555,0.8958333333333334,0.7831854993386244,0.8914930555555555
0.272,0.8958333333333334,0.8993055555555555,0.8958333333333334,0.7838981977513227,0.8914930555555555
0.273,0.8958333333333334,0.9001736111111112,0.8993055555555557,0.7846108961640211,0.8932291666666666
0.274,0.8967013888888888,0.9019097222222222,0.8993055555555557,0.7853235945767195,0.8932291666666666
0.275,0.8967013888888888,0.9019097222222222,0.8993055555555557,0.7860652281746031,0.8932291666666666
0.276,0.8967013888888888,0.9019097222222222,0.8993055555555557,0.7868890376984127,0.8932291666666666
0.277,0.8967013888888888,0.9019097222222222,0.9001736111111112,0.7875850694444444,0.8932291666666666
0.278,0.8967013888888888,0.9019097222222222,0.9001736111111112,0.7880985749141999,0.8932291666666666
0.279,0.8967013888888888,0.9036458333333334,0.9001736111111112,0.7885193814350063,0.8932291666666666
0.28,0.8967013888888888,0.9036458333333334,0.9010416666666666,0.7889401879558129,0.8932291666666666
0.281,0.8967013888888888,0.9036458333333334,0.9010416666666666,0.7893609944766196,0.8932291666666666
0.28200000000000003,0.8967013888888888,0.9036458333333334,0.9027777777777778,0.7897818009974259,0.8940972222222223
0.28300000000000003,0.8975694444444445,0.9036458333333334,0.9027777777777778,0.7902026075182326,0.896701388888889
0.28400000000000003,0.8975694444444445,0.9036458333333334,0.9027777777777778,0.7906234140390391,0.8984375
0.28500000000000003,0.8975694444444445,0.9036458333333334,0.9027777777777778,0.7910442205598455,0.8984375
0.28600000000000003,0.8984375,0.904513888888889,0.9053819444444445,0.791465027080652,0.8993055555555557
0.28700000000000003,0.8984375,0.9071180555555557,0.9053819444444445,0.7918858336014587,0.9010416666666666
0.28800000000000003,0.8984375,0.9071180555555557,0.90625,0.792306640122265,0.9027777777777778
